,PlaylistID,Song,SongURI,PreviewLink,Album,Artist,Genres,BigAlbumArt,SmallAlbumArt,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,TimeSignature
80,5gUZgKtFX3vczXE8fItSxo,Ave Maria,spotify:track:3tAg5SGPaQmXuLdYlsp7QI,https://p.scdn.co/mp3-preview/6e9cec8c2360caa7432693d4f32314c26696016c?cid=8ea9544c774649e49a2c2e41feb74396,Christmas,Michael Bublé,[],https://i.scdn.co/image/ab67616d00001e0295517befb15ad5d63af701ab,https://i.scdn.co/image/ab67616d0000485195517befb15ad5d63af701ab,0.204,0.157,5,-12.147,1,0.0327,0.956,0.0117,0.125,0.0668,80.574,240227,5
81,5gUZgKtFX3vczXE8fItSxo,The Old Rugged Cross,spotify:track:2slaAgyVAhUn7SqVjk72ym,https://p.scdn.co/mp3-preview/cfe25ef66e23e9d9454de33e295af48ecaa10503?cid=8ea9544c774649e49a2c2e41feb74396,Part II,Brad Paisley,[],https://i.scdn.co/image/ab67616d00001e0294da46e08a9a9971436da68a,https://i.scdn.co/image/ab67616d0000485194da46e08a9a9971436da68a,0.368,0.292,9,-16.218,1,0.0626,0.78,0.0,0.781,0.593,89.339,231827,4
82,5gUZgKtFX3vczXE8fItSxo,How Great Thou Art,spotify:track:33X6azkwr7h0OAsCCwaex2,https://p.scdn.co/mp3-preview/9f5352182ca9a2d059e3135f8009f87f1de7167b?cid=8ea9544c774649e49a2c2e41feb74396,Hymns: 17 Timeless Songs of Faith,Randy Travis,[],https://i.scdn.co/image/ab67616d00001e02cc597613643763a5aa37b16d,https://i.scdn.co/image/ab67616d00004851cc597613643763a5aa37b16d,0.478,0.177,5,-12.416,1,0.0344,0.621,1.14e-05,0.137,0.308,133.153,274493,4
83,5gUZgKtFX3vczXE8fItSxo,All Things Bright and Beautiful (feat. Joseph O Brien),spotify:track:3unLhrthPOZTXxH4p1YW1q,https://p.scdn.co/mp3-preview/9c5fe0da9ccdc7662651e746fcb587433af71696?cid=8ea9544c774649e49a2c2e41feb74396,Psalms Hymns and Spiritual Songs,Michael O'Brien,[],https://i.scdn.co/image/ab67616d00001e02f10b765c4c830ba7911e746d,https://i.scdn.co/image/ab67616d00004851f10b765c4c830ba7911e746d,0.504,0.292,7,-10.697,1,0.0256,0.742,4.28e-05,0.105,0.191,90.009,281507,4
84,5gUZgKtFX3vczXE8fItSxo,Abide With Me,spotify:track:1jyBQrHIHekJINdaiIxBng,https://p.scdn.co/mp3-preview/157fbd254296b2d6a1c24e127bde0a5934b8362e?cid=8ea9544c774649e49a2c2e41feb74396,LDS Hymns and Songs (Remastered),Brian Daw,[],https://i.scdn.co/image/ab67616d00001e027fa33c36192751f0ceaf4adb,https://i.scdn.co/image/ab67616d000048517fa33c36192751f0ceaf4adb,0.337,0.0467,3,-21.38,1,0.0621,0.994,0.93,0.102,0.508,77.02,72281,4
85,5gUZgKtFX3vczXE8fItSxo,The Lord Is My Shepherd (23rd Psalm) - The Ministry Years Volume 2 Album Version,spotify:track:2b5hbrwwjpKuQUJRCZVec3,https://p.scdn.co/mp3-preview/1fb03237a4b7ddcff7f5d36bcc75f1bfecc5a2a6?cid=8ea9544c774649e49a2c2e41feb74396,The Greatest Hits,Keith Green,[],https://i.scdn.co/image/ab67616d00001e02010f7fd829a8941197519c23,https://i.scdn.co/image/ab67616d00004851010f7fd829a8941197519c23,0.343,0.409,0,-8.706,0,0.0314,0.854,0.00078,0.228,0.151,118.666,252747,3
86,5gUZgKtFX3vczXE8fItSxo,See You Again (feat. Charlie Puth),spotify:track:7wqSzGeodspE3V6RBD5W8L,,See You Again (feat. Charlie Puth),Wiz Khalifa,[],https://i.scdn.co/image/ab67616d00001e02916d2308473f0c00c3470b19,https://i.scdn.co/image/ab67616d00004851916d2308473f0c00c3470b19,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
87,5gUZgKtFX3vczXE8fItSxo,Forever Young - Slow Version,spotify:track:4yWl0tnEanf3zmZzl9kbQn,https://p.scdn.co/mp3-preview/cc65e5dd21e24bf50264277e22e45a0894d879ef?cid=8ea9544c774649e49a2c2e41feb74396,Planet Waves,Bob Dylan,[],https://i.scdn.co/image/ab67616d00001e024042ca1eaf2d769794da7930,https://i.scdn.co/image/ab67616d000048514042ca1eaf2d769794da7930,0.488,0.493,2,-9.878,1,0.0464,0.255,0.000181,0.102,0.389,135.093,296133,4
88,5gUZgKtFX3vczXE8fItSxo,Yesterday - Remastered 2009,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://p.scdn.co/mp3-preview/4e5bed3f38f48a27ad87bffef5ba754c64028228?cid=8ea9544c774649e49a2c2e41feb74396,Help! (Remastered),The Beatles,[],https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa,https://i.scdn.co/image/ab67616d00004851e3e3b64cea45265469d4cafa,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,125667,4
89,5gUZgKtFX3vczXE8fItSxo,Song of the Grieving,spotify:track:5kLCpNumAUEoyRRrxnGNn1,https://p.scdn.co/mp3-preview/3cd350906541c8207241a09ebd74ec2efced28f7?cid=8ea9544c774649e49a2c2e41feb74396,The Story of Your Glory,Matt Rexford,[],https://i.scdn.co/image/ab67616d00001e02f5372de62d1ca674f6787e98,https://i.scdn.co/image/ab67616d00004851f5372de62d1ca674f6787e98,0.353,2.03e-05,0,-19.266,1,0.404,0.731,0.0,0.693,0.406,221.482,592653,4
90,5gUZgKtFX3vczXE8fItSxo,Cry Out To Jesus,spotify:track:0HgDYi8pYbkYYvatcNsrQZ,https://p.scdn.co/mp3-preview/10041031c0c27fb1901e7cbf0d7005e65353f9d6?cid=8ea9544c774649e49a2c2e41feb74396,Wherever You Are,Third Day,[],https://i.scdn.co/image/ab67616d00001e0283e024e0a309da3c1e1b54fd,https://i.scdn.co/image/ab67616d0000485183e024e0a309da3c1e1b54fd,0.34,0.619,0,-5.622,1,0.0354,0.264,0.0,0.143,0.242,146.207,282333,3
91,5gUZgKtFX3vczXE8fItSxo,Because He Lives,spotify:track:4XJiFkCoZd2oWMR5cavbIr,https://p.scdn.co/mp3-preview/92c7afff3398ce98bd4b87acf66391695b0ced86?cid=8ea9544c774649e49a2c2e41feb74396,Give Us Rest Or A Requiem Mass In C (The Happiest Of All Keys),David Crowder Band,[],https://i.scdn.co/image/ab67616d00001e0225ef9c1d34a21e08e6a105a2,https://i.scdn.co/image/ab67616d0000485125ef9c1d34a21e08e6a105a2,0.394,0.271,9,-10.603,1,0.035,0.832,0.0,0.113,0.215,133.817,261453,4
92,5gUZgKtFX3vczXE8fItSxo,Word of God Speak,spotify:track:6FVg2subR7uoD80BmTOsdR,https://p.scdn.co/mp3-preview/e4abd870358ca73396fdc1a77a4e53cf37a9c5cb?cid=8ea9544c774649e49a2c2e41feb74396,Spoken For,MercyMe,[],https://i.scdn.co/image/ab67616d00001e02329bfe55e7713e494b490bea,https://i.scdn.co/image/ab67616d00004851329bfe55e7713e494b490bea,0.306,0.304,0,-8.178,1,0.0288,0.834,0.0,0.154,0.277,139.32,187573,4
93,5gUZgKtFX3vczXE8fItSxo,Mighty Is The Power Of The Cross,spotify:track:6peIO3kB00xNxzO3cujwbJ,https://p.scdn.co/mp3-preview/476825858464ddc5e479c71ee36f450b5c3b00d0?cid=8ea9544c774649e49a2c2e41feb74396,Arriving,Chris Tomlin,[],https://i.scdn.co/image/ab67616d00001e025aa9f51e9842861b6efa287f,https://i.scdn.co/image/ab67616d000048515aa9f51e9842861b6efa287f,0.597,0.318,6,-9.993,1,0.0294,0.756,3.14e-05,0.11,0.348,139.639,364600,4
94,5gUZgKtFX3vczXE8fItSxo,You Hold It All - Live,spotify:track:1mlUVLRApvcoTjaUmZ13IL,https://p.scdn.co/mp3-preview/34b1d497b5dd0ed01972b9afc816c5719233afe1?cid=8ea9544c774649e49a2c2e41feb74396,You Hold It All (Live),Travis Ryan,[],https://i.scdn.co/image/ab67616d00001e0286fa3dc923496f65f43be5f1,https://i.scdn.co/image/ab67616d0000485186fa3dc923496f65f43be5f1,0.362,0.519,0,-9.601,1,0.0311,0.0517,5.79e-05,0.365,0.175,144.04,415013,4
95,5gUZgKtFX3vczXE8fItSxo,Mighty to Save,spotify:track:3Md8YScIGo5rx8NvEomkmw,https://p.scdn.co/mp3-preview/279146aca590fa6350b356cc732ff7a61278e9d1?cid=8ea9544c774649e49a2c2e41feb74396,Great God Who Saves,Laura Story,[],https://i.scdn.co/image/ab67616d00001e0278263edd5f47228084f427d9,https://i.scdn.co/image/ab67616d0000485178263edd5f47228084f427d9,0.486,0.66,6,-5.08,1,0.0279,0.0192,3.66e-06,0.0995,0.348,155.919,229947,4
96,5gUZgKtFX3vczXE8fItSxo,"10,000 Reasons (Bless the Lord)",spotify:track:16e4Q3plJrKkncoLKR1CQ1,,"10,000 Reasons",Matt Redman,[],https://i.scdn.co/image/ab67616d00001e02f5d238f8a0664632fa4658c8,https://i.scdn.co/image/ab67616d00004851f5d238f8a0664632fa4658c8,0.459,0.471,7,-8.093,1,0.0263,0.5,0.0,0.434,0.35,72.506,342493,4
